1;1.000000;1;1;10;1;1.000000;1
1;1.000000;1;1;10;1;1.000000;12;0;-nan;0
1;1.000000;1;1;10;1;1.000000;12;0;-nan;03;0;-nan;0
2;1.000000;1;2;20;1;1.000000;12;1;1.000000;13;0;-nan;0
5;1.250000;2;3;1;50;1;1.000000;12;4;1.333333;23;0;-nan;0
231412;5.150042;13;508;2423;5774;8901;9352;7741;5189;2869;1404;545;179;41;8;2314120;61036;5.249054;122;125024;5.334699;133;45352;4.594934;12263;0;-nan;0
232170;5.150749;13;509;2424;5776;8932;9399;7775;5206;2875;1405;546;179;41;8;2321700;61036;5.249054;122;125024;5.334699;133;46110;4.605933;12263;0;-nan;0
232777;5.146745;13;510;2441;5824;8967;9429;7792;5210;2876;1405;546;179;41;8;2327770;61643;5.232408;122;125024;5.334699;133;46110;4.605933;12263;0;-nan;0
234731;5.165167;13;511;2443;5825;8970;9434;7802;5228;2899;1467;595;208;51;12;2347310;61643;5.232408;122;126978;5.368368;133;46110;4.605933;12263;0;-nan;0
235359;5.162853;13;512;2444;5856;9019;9469;7819;5234;2900;1468;595;208;51;12;2353590;61643;5.232408;122;126978;5.368368;133;46738;4.603368;12263;0;-nan;0
236843;5.170680;13;513;2445;5864;9025;9504;7863;5288;2933;1486;606;212;54;12;2368430;61643;5.232408;122;128462;5.381509;133;46738;4.603368;12263;0;-nan;0
237752;5.173133;13;514;2446;5866;9042;9550;7898;5318;2950;1490;607;212;54;12;2377520;62552;5.241056;122;128462;5.381509;133;46738;4.603368;12263;0;-nan;0
238820;5.171727;13;515;2456;5907;9084;9607;7931;5335;2961;1494;610;212;54;12;2388200;62552;5.241056;122;129530;5.376920;133;46738;4.603368;12263;0;-nan;0
240152;5.175913;13;516;2457;5909;9116;9654;7995;5371;2980;1505;614;215;54;12;2401520;62552;5.241056;122;130862;5.383052;133;46738;4.603368;12263;0;-nan;0
241544;5.181235;13;517;2458;5914;9137;9684;8060;5424;3010;1516;618;215;54;12;2415440;62552;5.241056;122;132254;5.391301;133;46738;4.603368;12263;0;-nan;0
242550;5.178156;13;518;2475;5941;9205;9742;8093;5438;3014;1516;618;215;54;12;2425500;62552;5.241056;122;133260;5.383590;133;46738;4.603368;12263;0;-nan;0
243651;5.177014;13;519;2479;5983;9254;9799;8126;5457;3025;1520;621;215;54;12;2436510;62552;5.241056;122;134361;5.379604;133;46738;4.603368;12263;0;-nan;0
244142;5.171733;13;520;2511;6033;9289;9816;8132;5458;3026;1520;621;215;54;12;2441420;62552;5.241056;122;134361;5.379604;133;47229;4.587121;12263;0;-nan;0
244771;5.169289;13;521;2514;6066;9337;9850;8149;5464;3027;1521;621;215;54;12;2447710;62552;5.241056;122;134361;5.379604;133;47858;4.584100;12263;0;-nan;0
245733;5.172673;13;522;2521;6077;9345;9870;8190;5489;3050;1535;625;216;54;12;2457330;63514;5.253433;122;134361;5.379604;133;47858;4.584100;12263;0;-nan;0
246818;5.171129;13;523;2531;6097;9412;9929;8230;5507;3056;1538;625;216;54;12;2468180;63514;5.253433;122;135446;5.374841;133;47858;4.584100;12263;0;-nan;0
247425;5.168146;13;524;2537;6132;9461;9964;8245;5511;3056;1538;625;216;54;12;2474250;63514;5.253433;122;135446;5.374841;133;48465;4.578649;12263;0;-nan;0
248066;5.165782;13;525;2539;6164;9512;9999;8262;5517;3057;1539;625;216;54;12;2480660;63514;5.253433;122;135446;5.374841;133;49106;4.576088;12263;0;-nan;0
248816;5.164622;13;526;2550;6182;9550;10034;8293;5534;3061;1540;625;216;54;12;2488160;64264;5.247754;122;135446;5.374841;133;49106;4.576088;12263;0;-nan;0
250629;5.178071;13;527;2551;6185;9556;10044;8313;5559;3124;1591;655;227;58;12;2506290;64264;5.247754;122;137259;5.398584;133;49106;4.576088;12263;0;-nan;0
252298;5.188328;13;528;2552;6190;9559;10061;8337;5623;3183;1625;669;231;58;12;2522980;64264;5.247754;122;138928;5.416085;133;49106;4.576088;12263;0;-nan;0
253288;5.191924;13;529;2553;6198;9574;10084;8379;5648;3206;1639;673;232;58;12;2532880;65254;5.261146;122;138928;5.416085;133;49106;4.576088;12263;0;-nan;0
253914;5.187953;13;530;2571;6247;9610;10116;8396;5652;3207;1639;673;232;58;12;2539140;65880;5.244805;122;138928;5.416085;133;49106;4.576088;12263;0;-nan;0
254670;5.187818;13;531;2573;6253;9644;10166;8431;5667;3211;1639;673;232;58;12;2546700;65880;5.244805;122;138928;5.416085;133;49862;4.583747;12263;0;-nan;0
255176;5.182501;13;532;2606;6306;9680;10183;8437;5668;3212;1639;673;232;58;12;2551760;65880;5.244805;122;138928;5.416085;133;50368;4.568112;12263;0;-nan;0
256779;5.191125;13;533;2609;6312;9692;10204;8461;5731;3264;1669;684;236;58;12;2567790;65880;5.244805;122;140531;5.430520;133;50368;4.568112;12263;0;-nan;0
257287;5.185774;13;534;2643;6365;9728;10221;8467;5732;3265;1669;684;236;58;12;2572870;65880;5.244805;122;140531;5.430520;133;50876;4.552662;12263;0;-nan;0
258175;5.187049;13;535;2647;6378;9749;10262;8497;5759;3282;1673;685;236;58;12;2581750;66768;5.249057;122;140531;5.430520;133;50876;4.552662;12263;0;-nan;0
259330;5.186496;13;536;2650;6390;9820;10327;8540;5781;3290;1676;685;236;58;12;2593300;66768;5.249057;122;141686;5.427335;133;50876;4.552662;12263;0;-nan;0
260408;5.192479;13;537;2652;6391;9821;10330;8574;5831;3325;1692;690;237;59;12;2604080;66768;5.249057;122;141686;5.427335;133;51954;4.587550;12263;0;-nan;0
261198;5.192597;13;538;2653;6395;9860;10382;8605;5845;3332;1693;691;237;59;12;2611980;66768;5.249057;122;141686;5.427335;133;52744;4.596026;12263;0;-nan;0
262088;5.193770;13;539;2658;6408;9881;10423;8635;5872;3349;1697;692;237;59;12;2620880;67658;5.252950;122;141686;5.427335;133;52744;4.596026;12263;0;-nan;0
263774;5.203567;13;540;2660;6413;9884;10440;8659;5937;3409;1731;706;241;59;12;2637740;67658;5.252950;122;143372;5.444162;133;52744;4.596026;12263;0;-nan;0
264924;5.209707;13;541;2662;6420;9894;10449;8680;5979;3436;1754;720;245;60;12;2649240;68808;5.276282;122;143372;5.444162;133;52744;4.596026;12263;0;-nan;0
265594;5.207317;13;542;2663;6454;9947;10486;8697;5986;3437;1755;720;245;60;12;2655940;68808;5.276282;122;143372;5.444162;133;53414;4.593567;12263;0;-nan;0
266598;5.210452;13;543;2664;6455;9954;10517;8757;6024;3455;1760;720;245;60;12;2665980;69812;5.287586;122;143372;5.444162;133;53414;4.593567;12263;0;-nan;0
267258;5.207779;13;544;2668;6490;10006;10555;8773;6029;3456;1761;720;245;60;12;2672580;69812;5.287586;122;143372;5.444162;133;54074;4.589933;12263;0;-nan;0
268452;5.214483;13;545;2669;6494;10019;10568;8783;6059;3505;1785;734;249;60;12;2684520;71006;5.312435;122;143372;5.444162;133;54074;4.589933;12263;0;-nan;0
270022;5.221651;13;546;2672;6503;10025;10602;8828;6117;3538;1804;748;254;63;12;2700220;71006;5.312435;122;144942;5.456126;133;54074;4.589933;12263;0;-nan;0
272104;5.238511;13;547;2674;6504;10028;10607;8839;6138;3562;1868;801;284;75;16;2721040;71006;5.312435;122;147024;5.486789;133;54074;4.589933;12263;0;-nan;0
272630;5.233123;13;548;2709;6559;10065;10624;8846;6139;3563;1868;801;284;75;16;2726300;71006;5.312435;122;147024;5.486789;133;54600;4.574780;12263;0;-nan;0
273587;5.235914;13;549;2711;6562;10069;10659;8897;6175;3579;1873;802;285;75;16;2735870;71006;5.312435;122;147024;5.486789;133;55557;4.595285;12263;0;-nan;0
275015;5.239978;13;550;2712;6564;10100;10706;8966;6213;3599;1887;807;289;75;16;2750150;71006;5.312435;122;148452;5.492526;133;55557;4.595285;12263;0;-nan;0
275836;5.240046;13;551;2714;6570;10137;10755;9000;6231;3606;1888;808;289;75;16;2758360;71006;5.312435;122;148452;5.492526;133;56378;4.603789;12263;0;-nan;0
277123;5.241295;13;552;2718;6587;10161;10825;9062;6266;3622;1892;808;289;75;16;2771230;71006;5.312435;122;149739;5.492792;133;56378;4.603789;12263;0;-nan;0
278104;5.236673;13;553;2750;6636;10231;10864;9082;6280;3627;1896;808;289;75;16;2781040;71006;5.312435;122;150720;5.481724;133;56378;4.603789;12263;0;-nan;0
279086;5.238986;13;554;2754;6646;10241;10886;9137;6318;3646;1901;808;289;75;16;2790860;71988;5.320621;122;150720;5.481724;133;56378;4.603789;12263;0;-nan;0
279929;5.239369;13;555;2755;6648;10276;10939;9175;6336;3653;1902;809;289;75;16;2799290;71988;5.320621;122;150720;5.481724;133;57221;4.613481;12263;0;-nan;0
281139;5.238973;13;556;2759;6680;10322;11009;9214;6356;3667;1907;813;289;75;16;2811390;71988;5.320621;122;151930;5.478904;133;57221;4.613481;12263;0;-nan;0
281828;5.236395;13;557;2763;6716;10374;11047;9232;6363;3668;1908;813;289;75;16;2818280;71988;5.320621;122;151930;5.478904;133;57910;4.610302;12263;0;-nan;0
283454;5.243613;13;558;2764;6719;10386;11086;9274;6425;3703;1926;827;294;79;16;2834540;71988;5.320621;122;153556;5.490810;133;57910;4.610302;12263;0;-nan;0
284680;5.243305;13;559;2765;6751;10436;11156;9314;6445;3717;1931;831;294;79;16;2846800;71988;5.320621;122;154782;5.488140;133;57910;4.610302;12263;0;-nan;0
285502;5.242513;13;560;2766;6769;10485;11194;9348;6463;3722;1932;831;294;79;16;2855020;72810;5.316539;122;154782;5.488140;133;57910;4.610302;12263;0;-nan;0
286266;5.240568;13;561;2774;6798;10537;11225;9373;6477;3727;1933;831;294;79;16;2862660;73574;5.307986;122;154782;5.488140;133;57910;4.610302;12263;0;-nan;0
286957;5.237971;13;562;2777;6835;10592;11262;9390;6484;3728;1934;831;294;79;16;2869570;73574;5.307986;122;154782;5.488140;133;58601;4.606997;12263;0;-nan;0
287950;5.240791;13;563;2778;6836;10596;11302;9446;6517;3743;1941;832;295;79;16;2879500;73574;5.307986;122;154782;5.488140;133;59594;4.626863;12263;0;-nan;0
289166;5.240223;13;564;2784;6870;10642;11370;9486;6537;3757;1946;836;295;79;16;2891660;73574;5.307986;122;155998;5.484969;133;59594;4.626863;12263;0;-nan;0
290394;5.239783;13;565;2788;6902;10691;11440;9526;6557;3771;1951;840;295;79;16;2903940;73574;5.307986;122;157226;5.482078;133;59594;4.626863;12263;0;-nan;0
291728;5.241156;13;566;2789;6919;10719;11511;9592;6592;3788;1955;840;295;79;16;2917280;73574;5.307986;122;158560;5.482711;133;59594;4.626863;12263;0;-nan;0
292733;5.236539;13;567;2822;6972;10789;11552;9612;6606;3793;1959;840;295;79;16;2927330;73574;5.307986;122;159565;5.471863;133;59594;4.626863;12263;0;-nan;0
294388;5.243445;13;568;2824;6980;10797;11589;9661;6665;3829;1978;854;300;83;16;2943880;73574;5.307986;122;161220;5.483114;133;59594;4.626863;12263;0;-nan;0
295631;5.242893;13;569;2827;7015;10849;11657;9702;6685;3843;1983;858;300;83;16;2956310;73574;5.307986;122;162463;5.480098;133;59594;4.626863;12263;0;-nan;0
296274;5.239336;13;570;2837;7064;10906;11684;9712;6690;3844;1984;858;300;83;16;2962740;73574;5.307986;122;162463;5.480098;133;60237;4.619048;12263;0;-nan;0
296939;5.235634;13;571;2856;7115;10944;11718;9730;6695;3845;1984;858;300;83;16;2969390;74239;5.292201;122;162463;5.480098;133;60237;4.619048;12263;0;-nan;0
298846;5.246686;13;572;2857;7116;10952;11727;9767;6745;3904;2020;877;314;88;20;2988460;74239;5.292201;122;164370;5.499164;133;60237;4.619048;12263;0;-nan;0
299401;5.241522;13;573;2893;7174;10991;11746;9774;6746;3905;2020;877;314;88;20;2994010;74239;5.292201;122;164370;5.499164;133;60792;4.604408;12263;0;-nan;0
299958;5.236331;13;574;2930;7232;11030;11765;9781;6747;3906;2020;877;314;88;20;2999580;74239;5.292201;122;164370;5.499164;133;61349;4.589930;12263;0;-nan;0
301710;5.244485;13;575;2931;7237;11044;11787;9809;6813;3964;2051;891;319;88;20;3017100;74239;5.292201;122;166122;5.512593;133;61349;4.589930;12263;0;-nan;0
302980;5.244137;13;576;2933;7270;11097;11857;9851;6834;3979;2056;895;319;88;20;3029800;74239;5.292201;122;167392;5.509759;133;61349;4.589930;12263;0;-nan;0
304256;5.243804;13;577;2934;7303;11152;11927;9893;6855;3994;2061;899;319;88;20;3042560;74239;5.292201;122;168668;5.506987;133;61349;4.589930;12263;0;-nan;0
305774;5.247537;13;578;2935;7307;11185;11979;9963;6897;4015;2076;904;323;88;20;3057740;74239;5.292201;122;170186;5.511919;133;61349;4.589930;12263;0;-nan;0
307308;5.251423;13;579;2941;7322;11207;12007;10029;6957;4047;2090;909;323;88;20;3073080;74239;5.292201;122;171720;5.517108;133;61349;4.589930;12263;0;-nan;0
308918;5.256479;13;580;2947;7327;11224;12033;10097;7025;4083;2108;914;323;88;20;3089180;74239;5.292201;122;173330;5.524462;133;61349;4.589930;12263;0;-nan;0
309761;5.255799;13;581;2958;7341;11247;12090;10135;7044;4088;2108;914;323;88;20;3097610;75082;5.288955;122;173330;5.524462;133;61349;4.589930;12263;0;-nan;0
311137;5.264051;13;582;2959;7342;11254;12101;10145;7066;4131;2136;939;337;93;21;3111370;76458;5.322520;132;173330;5.524462;133;61349;4.589930;12263;0;-nan;0
312151;5.266060;13;583;2964;7353;11264;12124;10202;7104;4150;2141;940;337;93;21;3121510;77472;5.330031;132;173330;5.524462;133;61349;4.589930;12263;0;-nan;0
313544;5.267257;13;584;2969;7370;11289;12198;10272;7140;4168;2146;940;337;93;21;3135440;77472;5.330031;132;174723;5.524663;133;61349;4.589930;12263;0;-nan;0
315341;5.275113;13;585;2970;7371;11291;12231;10326;7210;4211;2169;955;342;97;21;3153410;77472;5.330031;132;176520;5.537361;133;61349;4.589930;12263;0;-nan;0
316440;5.278399;13;586;2971;7383;11308;12243;10358;7263;4235;2183;959;343;97;21;3164400;78571;5.342785;132;176520;5.537361;133;61349;4.589930;12263;0;-nan;0
317500;5.273824;13;587;3005;7439;11379;12287;10381;7278;4240;2187;959;343;97;21;3175000;78571;5.342785;132;177580;5.526750;133;61349;4.589930;12263;0;-nan;0
318363;5.273093;13;588;3017;7454;11402;12344;10420;7297;4245;2188;959;343;97;21;3183630;79434;5.339024;132;177580;5.526750;133;61349;4.589930;12263;0;-nan;0
320269;5.282439;13;589;3018;7456;11405;12361;10448;7370;4314;2224;978;348;97;21;3202690;79434;5.339024;132;179486;5.542257;133;61349;4.589930;12263;0;-nan;0
321129;5.281553;13;590;3021;7475;11454;12401;10483;7389;4320;2225;978;348;97;21;3211290;80294;5.334795;132;179486;5.542257;133;61349;4.589930;12263;0;-nan;0
322379;5.286982;13;591;3022;7482;11466;12412;10505;7433;4349;2251;993;353;98;21;3223790;81544;5.355928;132;179486;5.542257;133;61349;4.589930;12263;0;-nan;0
324195;5.294622;13;592;3023;7483;11470;12446;10557;7503;4393;2274;1009;358;102;21;3241950;81544;5.355928;132;181302;5.554596;133;61349;4.589930;12263;0;-nan;0
325477;5.293428;13;593;3028;7528;11528;12508;10596;7524;4409;2279;1013;358;102;21;3254770;81544;5.355928;132;182584;5.550340;133;61349;4.589930;12263;0;-nan;0
326036;5.288414;13;594;3066;7586;11567;12527;10603;7525;4410;2279;1013;358;102;21;3260360;81544;5.355928;132;182584;5.550340;133;61908;4.575610;12263;0;-nan;0
326853;5.287515;13;595;3067;7596;11619;12584;10630;7535;4415;2280;1014;358;102;21;3268530;81544;5.355928;132;182584;5.550340;133;62725;4.580139;12263;0;-nan;0
327728;5.286703;13;596;3068;7615;11671;12624;10665;7555;4421;2281;1014;358;102;21;3277280;82419;5.351883;132;182584;5.550340;133;62725;4.580139;12263;0;-nan;0
329990;5.301214;14;597;3069;7616;11674;12632;10673;7593;4473;2341;1053;379;118;26;4;3299900;82419;5.351883;132;184846;5.575544;143;62725;4.580139;12263;0;-nan;0
331502;5.303523;14;598;3078;7627;11713;12685;10733;7632;4494;2357;1058;383;118;26;4;3315020;82419;5.351883;132;186358;5.577744;143;62725;4.580139;12263;0;-nan;0
332493;5.304441;14;599;3084;7640;11735;12730;10765;7662;4514;2363;1059;383;118;26;4;3324930;83410;5.355033;132;186358;5.577744;143;62725;4.580139;12263;0;-nan;0
333202;5.301712;14;600;3091;7682;11787;12766;10784;7669;4515;2364;1059;383;118;26;4;3332020;83410;5.355033;132;186358;5.577744;143;63434;4.576437;12263;0;-nan;0
334471;5.306958;14;601;3092;7689;11800;12777;10806;7714;4545;2390;1074;388;119;26;4;3344710;84679;5.375421;132;186358;5.577744;143;63434;4.576437;12263;0;-nan;0
335763;5.305654;14;602;3103;7709;11871;12847;10851;7742;4553;2395;1074;388;119;26;4;3357630;84679;5.375421;132;187650;5.573211;143;63434;4.576437;12263;0;-nan;0
336621;5.305212;14;603;3106;7715;11911;12903;10890;7759;4558;2395;1074;388;119;26;4;3366210;84679;5.375421;132;187650;5.573211;143;64292;4.583119;12263;0;-nan;0
338395;5.311406;14;604;3108;7725;11921;12941;10943;7820;4597;2416;1090;393;123;26;4;3383950;84679;5.375421;132;189424;5.582788;143;64292;4.583119;12263;0;-nan;0
339624;5.315845;14;605;3109;7726;11926;12960;10991;7860;4632;2437;1096;394;123;26;4;3396240;85908;5.392505;132;189424;5.582788;143;64292;4.583119;12263;0;-nan;0
341341;5.320982;14;606;3110;7731;11943;12985;11067;7932;4669;2458;1101;395;123;26;4;3413410;85908;5.392505;132;191141;5.590389;143;64292;4.583119;12263;0;-nan;0
342952;5.324350;14;607;3112;7734;11977;13040;11139;7977;4693;2475;1106;399;123;26;4;3429520;85908;5.392505;132;192752;5.594636;143;64292;4.583119;12263;0;-nan;0
344033;5.326330;14;608;3113;7746;11992;13063;11198;8017;4713;2482;1107;399;123;26;4;3440330;86989;5.399690;132;192752;5.594636;143;64292;4.583119;12263;0;-nan;0
345108;5.328125;14;609;3115;7747;12011;13115;11238;8054;4734;2488;1108;399;123;26;4;3451080;88064;5.406016;132;192752;5.594636;143;64292;4.583119;12263;0;-nan;0
346215;5.323600;14;610;3150;7804;12085;13161;11262;8071;4739;2492;1108;399;123;26;4;3462150;88064;5.406016;132;193859;5.584140;143;64292;4.583119;12263;0;-nan;0
347117;5.322656;14;611;3154;7823;12135;13203;11299;8092;4745;2493;1108;399;123;26;4;3471170;88966;5.401372;132;193859;5.584140;143;64292;4.583119;12263;0;-nan;0
348480;5.322012;14;612;3159;7858;12188;13277;11345;8116;4762;2498;1112;399;123;26;4;3484800;88966;5.401372;132;195222;5.580961;143;64292;4.583119;12263;0;-nan;0
350126;5.325596;14;613;3166;7873;12210;13306;11416;8179;4796;2515;1117;400;123;26;4;3501260;88966;5.401372;132;196868;5.585700;143;64292;4.583119;12263;0;-nan;0
351092;5.326678;14;614;3168;7879;12226;13355;11467;8205;4806;2520;1118;401;123;26;4;3510920;88966;5.401372;132;196868;5.585700;143;65258;4.596929;12263;0;-nan;0
352724;5.329928;14;615;3170;7882;12262;13411;11539;8250;4831;2537;1123;405;123;26;4;3527240;88966;5.401372;132;198500;5.589817;143;65258;4.596929;12263;0;-nan;0
353750;5.330772;14;616;3177;7895;12284;13457;11572;8282;4852;2543;1124;405;123;26;4;3537500;89992;5.403951;132;198500;5.589817;143;65258;4.596929;12263;0;-nan;0
354759;5.331275;14;617;3190;7913;12296;13490;11629;8309;4867;2549;1125;405;123;26;4;3547590;91001;5.405144;132;198500;5.589817;143;65258;4.596929;12263;0;-nan;0
356515;5.336252;14;618;3191;7918;12314;13515;11707;8382;4906;2570;1130;406;123;26;4;3565150;91001;5.405144;132;200256;5.597183;143;65258;4.596929;12263;0;-nan;0
358159;5.339441;14;619;3193;7923;12349;13569;11781;8427;4932;2587;1135;410;123;26;4;3581590;91001;5.405144;132;201900;5.601176;143;65258;4.596929;12263;0;-nan;0
359291;5.334922;14;620;3229;7981;12425;13615;11807;8444;4937;2591;1135;410;123;26;4;3592910;91001;5.405144;132;203032;5.590858;143;65258;4.596929;12263;0;-nan;0
360959;5.338288;14;621;3230;7982;12437;13694;11884;8498;4968;2600;1140;410;123;26;4;3609590;91001;5.405144;132;204700;5.595189;143;65258;4.596929;12263;0;-nan;0
362040;5.339744;14;622;3231;7993;12457;13737;11926;8536;4989;2606;1141;410;123;26;4;3620400;92082;5.410223;132;204700;5.595189;143;65258;4.596929;12263;0;-nan;0
363813;5.344532;14;623;3232;7996;12480;13766;12001;8608;5029;2627;1146;411;123;26;4;3638130;92082;5.410223;132;206473;5.602154;143;65258;4.596929;12263;0;-nan;0
364648;5.343532;14;624;3234;8006;12532;13825;12029;8618;5034;2628;1147;411;123;26;4;3646480;92082;5.410223;132;206473;5.602154;143;66093;4.600975;12263;0;-nan;0
365802;5.345950;14;625;3236;8007;12539;13859;12098;8661;5054;2635;1148;411;123;26;4;3658020;93236;5.419122;132;206473;5.602154;143;66093;4.600975;12263;0;-nan;0
367163;5.344595;14;626;3248;8027;12612;13931;12150;8690;5062;2640;1148;411;123;26;4;3671630;93236;5.419122;132;207834;5.597770;143;66093;4.600975;12263;0;-nan;0
368211;5.345378;14;627;3249;8035;12642;13986;12189;8721;5077;2645;1149;411;123;26;4;3682110;94284;5.421425;132;207834;5.597770;143;66093;4.600975;12263;0;-nan;0
369476;5.342568;14;628;3267;8065;12725;14060;12229;8742;5082;2646;1149;411;123;26;4;3694760;94284;5.421425;132;209099;5.590733;143;66093;4.600975;12263;0;-nan;0
370471;5.343820;14;629;3269;8069;12736;14110;12286;8770;5092;2651;1150;412;123;26;4;3704710;94284;5.421425;132;209099;5.590733;143;67088;4.615617;12263;0;-nan;0
371226;5.341535;14;630;3270;8107;12795;14152;12307;8777;5093;2652;1150;412;123;26;4;3712260;94284;5.421425;132;209099;5.590733;143;67843;4.613287;12263;0;-nan;0
372647;5.340925;14;631;3271;8119;12877;14230;12362;8808;5102;2657;1150;412;123;26;4;3726470;94284;5.421425;132;210520;5.587790;143;67843;4.613287;12263;0;-nan;0
374052;5.340015;14;632;3279;8134;12953;14305;12417;8839;5111;2662;1150;412;123;26;4;3740520;94284;5.421425;132;211925;5.584321;143;67843;4.613287;12263;0;-nan;0
375289;5.343409;14;633;3281;8141;12965;14327;12463;8874;5145;2683;1156;413;123;26;4;3752890;95521;5.434122;132;211925;5.584321;143;67843;4.613287;12263;0;-nan;0
376428;5.345318;14;634;3282;8153;12981;14350;12525;8918;5166;2690;1157;413;123;26;4;3764280;96660;5.440729;132;211925;5.584321;143;67843;4.613287;12263;0;-nan;0
378079;5.347803;14;635;3285;8163;13025;14403;12597;8960;5191;2707;1162;417;123;26;4;3780790;96660;5.440729;132;213576;5.587192;143;67843;4.613287;12263;0;-nan;0
379244;5.343346;14;636;3322;8221;13106;14450;12624;8977;5196;2711;1162;417;123;26;4;3792440;96660;5.440729;132;214741;5.577254;143;67843;4.613287;12263;0;-nan;0
380947;5.346399;14;637;3323;8227;13145;14502;12703;9024;5223;2728;1167;421;123;26;4;3809470;96660;5.440729;132;216444;5.581187;143;67843;4.613287;12263;0;-nan;0
381711;5.342950;14;638;3343;8281;13190;14543;12724;9030;5224;2728;1167;421;123;26;4;3817110;97424;5.426009;132;216444;5.581187;143;67843;4.613287;12263;0;-nan;0
382468;5.340688;14;639;3345;8319;13249;14585;12745;9037;5225;2729;1167;421;123;26;4;3824680;97424;5.426009;132;216444;5.581187;143;68600;4.610835;12263;0;-nan;0
383905;5.339950;14;640;3348;8333;13332;14661;12802;9068;5234;2734;1167;421;123;26;4;3839050;97424;5.426009;132;217881;5.578111;143;68600;4.610835;12263;0;-nan;0
385730;5.344519;14;641;3350;8336;13356;14690;12882;9140;5276;2755;1172;422;123;26;4;3857300;97424;5.426009;132;219706;5.584799;143;68600;4.610835;12263;0;-nan;0
386690;5.343753;14;642;3363;8353;13380;14752;12926;9161;5283;2756;1172;422;123;26;4;3866900;98384;5.422100;132;219706;5.584799;143;68600;4.610835;12263;0;-nan;0
388256;5.344640;14;643;3366;8373;13410;14838;12998;9203;5304;2761;1173;422;123;26;4;3882560;98384;5.422100;132;221272;5.584715;143;68600;4.610835;12263;0;-nan;0
389948;5.347174;14;644;3367;8378;13459;14898;13071;9245;5330;2777;1178;426;123;26;4;3899480;98384;5.422100;132;222964;5.587650;143;68600;4.610835;12263;0;-nan;0
391024;5.347922;14;645;3368;8386;13491;14953;13111;9278;5345;2782;1179;426;123;26;4;3910240;99460;5.424302;132;222964;5.587650;143;68600;4.610835;12263;0;-nan;0
392890;5.352725;14;646;3369;8388;13509;14982;13199;9352;5388;2803;1184;427;123;26;4;3928900;99460;5.424302;132;224830;5.594734;143;68600;4.610835;12263;0;-nan;0
393647;5.350427;14;647;3372;8427;13568;15023;13220;9359;5389;2804;1184;427;123;26;4;3936470;99460;5.424302;132;224830;5.594734;143;69357;4.608132;12263;0;-nan;0
394993;5.354748;14;648;3373;8428;13581;15039;13244;9421;5434;2825;1191;428;123;26;4;3949930;100806;5.440738;132;224830;5.594734;143;69357;4.608132;12263;0;-nan;0
396931;5.360383;14;649;3377;8438;13591;15081;13297;9492;5475;2852;1207;433;127;26;4;3969310;100806;5.440738;132;226768;5.603361;143;69357;4.608132;12263;0;-nan;0
398514;5.367770;14;650;3378;8439;13598;15094;13308;9517;5521;2886;1239;449;132;27;4;3985140;102389;5.469206;132;226768;5.603361;143;69357;4.608132;12263;0;-nan;0
399259;5.365231;14;651;3386;8481;13653;15132;13329;9524;5522;2887;1239;449;132;27;4;3992590;102389;5.469206;132;226768;5.603361;143;70102;4.604401;12263;0;-nan;0
400455;5.360772;14;652;3399;8567;13732;15192;13361;9533;5527;2887;1239;449;132;27;4;4004550;102389;5.469206;132;227964;5.593522;143;70102;4.604401;12263;0;-nan;0
401408;5.359610;14;653;3411;8589;13775;15237;13402;9555;5534;2888;1239;449;132;27;4;4014080;103342;5.463495;132;227964;5.593522;143;70102;4.604401;12263;0;-nan;0
402320;5.359265;14;654;3413;8594;13818;15299;13438;9572;5541;2889;1240;449;132;27;4;4023200;103342;5.463495;132;227964;5.593522;143;71014;4.611299;12263;0;-nan;0
403293;5.358307;14;655;3418;8615;13869;15345;13479;9594;5548;2890;1240;449;132;27;4;4032930;104315;5.458660;132;227964;5.593522;143;71014;4.611299;12263;0;-nan;0
404446;5.359669;14;656;3419;8627;13891;15389;13524;9635;5570;2897;1241;449;132;27;4;4044460;105468;5.462965;132;227964;5.593522;143;71014;4.611299;12263;0;-nan;0
405650;5.355328;14;657;3457;8686;13975;15438;13553;9652;5575;2901;1241;449;132;27;4;4056500;105468;5.462965;132;229168;5.583880;143;71014;4.611299;12263;0;-nan;0
407886;5.364521;14;658;3458;8690;13985;15448;13596;9706;5646;2942;1268;465;137;31;4;4078860;105468;5.462965;132;231404;5.599206;143;71014;4.611299;12263;0;-nan;0
410240;5.375121;14;659;3459;8693;13993;15462;13618;9735;5728;3006;1307;483;143;32;4;4102400;105468;5.462965;132;233758;5.617022;143;71014;4.611299;12263;0;-nan;0
411428;5.376808;14;660;3461;8707;14009;15486;13682;9781;5749;3013;1309;483;143;32;4;4114280;106656;5.468697;132;233758;5.617022;143;71014;4.611299;12263;0;-nan;0
413316;5.381158;14;661;3462;8710;14035;15517;13764;9853;5793;3035;1315;484;143;32;4;4133160;106656;5.468697;132;235646;5.623339;143;71014;4.611299;12263;0;-nan;0
414238;5.380832;14;662;3465;8718;14075;15572;13803;9874;5800;3036;1316;484;143;32;4;4142380;106656;5.468697;132;235646;5.623339;143;71936;4.618387;12263;0;-nan;0
416142;5.385278;14;663;3467;8723;14094;15599;13892;9948;5844;3058;1322;485;143;32;4;4161420;106656;5.468697;132;237550;5.629814;143;71936;4.618387;12263;0;-nan;0
